,on_demand,seniority,order_size,found_rate,picking_speed,accepted_rate,rating,distance_km,total_minutes
6160,0,1,16,0.8581,1.07,1.0,4.96,1.7379122387529082,75.60285255
6161,0,4,15,0.8667,1.42,0.833333333333333,4.91,4.502985690114477,86.2952495333333
6162,1,3,10,0.9423,3.11,0.833333333333333,4.78,5.714307466052869,114.981030583333
6163,0,3,9,0.8949,2.66,0.96,4.84,1.6445803198689777,66.6393864666667
6164,0,1,24,0.9064,1.18,0.92,4.56,2.558042423065758,137.94093245
6165,0,1,7,0.8842,1.23,0.96,4.8,1.8464009449743493,72.44088685
6166,1,3,8,0.907,2.24,0.88,4.92,2.7005985175951555,83.5594399333333
6167,0,1,39,0.8857,1.39,1.0,4.72,3.5904784501744373,112.337877116667
6168,1,1,25,0.8523,1.3,0.92,5.0,2.223880997240617,82.5376507333333
6169,1,4,16,0.8635,1.56,0.84,4.68,2.467635834003117,100.745424733333
6170,0,4,3,0.8466,2.43,0.76,4.84,1.493072817958981,47.3268858666667
6172,0,3,1,0.8379,1.47,0.88,5.0,5.792714831780937,88.2452986833333
6173,0,3,1,0.8582,2.67,0.944444444444444,4.92,2.1149439746050387,83.87946275
6174,1,1,2,0.9048,1.1,0.92,4.72,4.652753212971038,33.77212035
6175,1,1,4,0.8456,1.93,0.96,4.8,2.628512821217984,41.4759167833333
6176,0,1,3,0.868,1.19,1.0,4.96,2.22745038474399,40.8829198333333
6177,0,1,3,0.8455,1.17,1.0,4.76,0.622843178840967,28.0100720666667
6178,0,3,1,0.8482,2.32,0.96,5.0,2.137028481334087,53.8455346833333
6179,1,4,2,0.8676,2.25,0.68,4.93,2.208788387271193,50.8566825833333
6180,0,1,2,0.8889,0.98,0.92,4.77,2.261697651574037,34.48089605
6181,0,1,1,0.8356,0.73,1.0,4.92,4.537959653304706,53.91356995
6182,0,3,1,0.8197,1.52,1.0,4.92,3.159567903400634,60.3186065666667
6183,1,1,7,0.8637,1.75,0.96,4.88,4.774820762105691,50.7447616666667
6184,1,1,1,0.8781,0.93,0.96,4.96,4.582268919179479,31.0839730833333
6185,0,1,2,0.8787,1.19,0.88,4.92,2.5829277277180585,77.8531163
6186,1,3,3,0.8379,1.47,0.88,5.0,2.505193768405669,67.7501708666667
6187,0,1,4,0.8951,1.26,0.96,4.84,2.000005708582471,25.4738954166667
6188,0,3,2,0.8379,1.47,0.88,5.0,3.846561923470008,96.0270313333333
6189,0,4,2,0.8616,3.5,0.88,4.76,4.472874280151601,47.7118471
6190,1,4,1,0.8428,1.71,0.8,4.96,5.61922528397911,47.6079564833333
6191,0,3,3,0.8308,1.88,0.96,5.0,0.5012618217788382,62.92788085
6192,1,1,1,0.8824,1.0,0.96,4.88,1.6426873871112442,54.5486348333333
6193,1,4,1,0.8545,3.15,0.96,4.88,1.6384898793622933,66.62280645
6194,0,1,3,0.9034,1.55,1.0,4.8,2.886037215116217,81.9300842666667
6195,1,4,3,0.8468,1.7,0.92,4.92,1.8889478614048036,47.0893366333333
6196,0,1,4,0.8786,0.96,1.0,4.96,4.663582805748342,91.83280395
6198,1,4,2,0.8221,2.4,0.8,4.92,0.6402644684976796,69.4727569833333
6199,0,1,1,0.8823,1.41,0.88,4.84,2.9643244725394653,35.7703479333333
6200,0,1,1,0.8804,1.22,0.96,4.96,4.47450893867986,46.3480039166667
6201,1,4,2,0.815,2.54,0.84,4.8,3.926103262547351,30.9548626166667
6202,1,1,1,0.8699,2.0,1.0,5.0,4.229667288262249,39.03039655
6203,1,3,2,0.8935,2.62,0.96,4.85,4.06577801634619,50.3069293666667
6204,0,1,2,0.8535,1.29,0.96,4.84,2.843828463818678,33.2860683
6205,0,3,1,0.8257,2.0,0.92,4.8,2.282197993969746,40.8398228666667
6206,0,3,3,0.8257,2.0,0.92,4.8,1.482821633035895,32.9263298166667
6207,0,1,1,0.9043,1.47,0.96,4.96,3.209253568530916,32.42456355
6209,1,1,2,0.9209,1.15,1.0,4.8,1.6089828373094277,25.78186665
6210,0,4,1,0.8451,3.38,0.88,4.88,2.6999445067853194,45.7568278666667
6211,0,1,1,0.8895,1.27,0.92,4.92,5.712960694109206,74.9365513833333
6212,0,1,1,0.8301,1.35,0.96,4.84,3.4601718353681274,31.1766063833333
6214,0,1,2,0.8601,1.65,0.92,5.0,4.816430431468358,35.7631777666667
6215,1,3,1,0.9302,3.0,0.956521739130435,4.94,0.9707034961292864,23.9289958166667
6216,1,4,4,0.8609,2.07,1.0,4.8,2.595058751757806,42.1827256333333
6217,1,1,1,0.8389,1.71,1.0,4.76,1.7322096171849384,43.9623448166667
6218,1,3,1,0.8474,2.29,0.96,4.92,3.490476853856978,36.3889879
6219,0,1,1,0.8712,1.68,0.92,4.6,4.737882294984436,45.0408209
6221,1,3,2,0.8799,2.08,0.92,4.96,3.2996933792124854,33.47523755
6222,1,1,3,0.8865,1.4,0.92,4.88,3.026734165761949,39.1357286666667
6223,0,1,5,0.8687,1.68,1.0,4.92,0.7386261061429479,43.9486788333333
6224,0,3,2,0.8693,3.0,0.88,4.72,3.329412859221019,53.5817788666667
6225,1,3,1,0.8355,2.75,0.96,4.88,2.173090195434932,31.7327033666667
6226,1,4,1,0.8609,2.07,1.0,4.8,5.582173382635697,55.35453005
6227,1,3,1,0.8529,2.17,0.96,5.0,6.086352598179094,51.36211955
6228,0,1,3,0.8474,1.56,0.96,4.68,5.704678796089565,47.2001411833333
6229,0,1,2,0.887,1.03,0.88,4.92,5.394019771342138,40.1073316333333
6230,1,4,2,0.8951,3.26,0.96,4.8,1.5500109455047508,35.3712478333333
6231,1,1,2,0.8808,1.5,0.92,4.8,6.745075631745113,51.2372374666667
6232,0,4,1,0.7872,2.69,0.76,4.88,2.397437179047236,35.5817985666667
6233,0,4,1,0.8205,1.64,0.76,4.88,2.257817621216782,42.09252315
6234,0,1,1,0.8429,0.89,1.0,4.96,4.189179443432845,45.2920120333333
6235,0,3,2,0.8237,1.4,0.96,4.84,4.629236342884245,70.3478472
6236,0,1,1,0.8581,1.36,0.96,5.0,4.824255106309582,62.5887023166667
6237,1,3,3,0.864,2.08,0.96,4.96,1.7112190013397304,40.0990736
6238,0,1,1,0.8509,1.82,0.96,4.88,2.6138480774152204,46.2131742
6239,1,3,1,0.8706,2.33,0.92,4.92,0.8302494400073132,54.7165602666667
6240,0,1,2,0.8547,1.44,0.88,4.52,2.602121792935672,81.0270408166667
6241,0,1,2,0.8929,1.4,0.96,4.76,2.244239945159213,33.0158849166667
6242,1,1,2,0.8798,1.56,0.88,5.0,3.892442271017159,50.90801415
6243,0,1,2,0.8581,1.07,1.0,4.96,2.653783136113392,30.3328054166667
6244,0,4,1,0.8609,2.07,1.0,4.8,2.616139191543812,29.9874912833333
6245,1,1,2,0.8811,1.12,0.92,4.92,2.585935531663281,30.4875795166667
6246,0,3,4,0.8773,2.27,0.88,4.92,2.242133601613502,58.1193090666667
6247,0,3,5,0.8773,2.27,0.88,4.92,0.4406025702389203,22.6499403833333
6248,0,1,6,0.8797,1.55,0.92,4.92,0.7211625281075421,46.9552451333333
6249,0,1,2,0.8842,2.0,0.88,4.92,1.9248147719295448,50.2362798833333
6250,0,1,7,0.8478,1.88,0.96,4.92,2.261885912757253,36.3494229166667
6251,0,1,9,0.8916,1.44,0.92,4.84,1.8491420512665573,44.8807502
6252,0,1,1,0.8916,1.44,0.92,4.84,1.6654291457595425,43.5266887333333
6253,1,1,4,0.8916,1.44,0.92,4.84,2.32921298042633,24.9614268333333
6254,0,1,7,0.8728,1.98,0.92,4.76,1.3405969350066802,34.4439790333333
6255,0,1,2,0.8728,1.98,0.92,4.76,1.6544882451070797,48.0442747
6256,0,1,7,0.8983,1.1,0.96,4.56,0.7427603061711558,95.5874688166667
6257,0,1,4,0.8983,1.1,0.96,4.56,2.1863667690235253,83.5956131666667
6258,0,1,4,0.8644,1.32,0.92,4.72,1.2567465547593306,72.35760005
6259,0,1,5,0.8644,1.32,0.92,4.72,0.7639822884703681,64.52301415
6260,0,1,2,0.8676,1.12,1.0,4.96,0.7305730246551819,26.0706098666667
6261,1,3,2,0.8871,2.67,1.0,4.88,0.8187431538516065,27.4083345333333
6262,0,4,4,0.8326,1.93,0.84,4.96,3.768151787296526,55.59878045
6264,1,3,1,0.8647,2.33,1.0,4.84,1.36162727554385,26.5170768166667
6265,0,3,2,0.8562,2.37,0.92,4.76,2.4876709223639435,58.5985012
6266,1,3,6,0.8679,2.14,1.0,4.88,1.7618264534963353,49.3445594666667
6267,0,1,1,0.8614,1.62,0.92,4.76,2.039201956961137,61.9550254333333
6268,0,1,1,0.8614,1.62,0.92,4.76,3.4611267294817667,49.0886551666667
6269,0,3,4,0.877,2.17,1.0,4.96,2.583857998473681,41.7712565
6270,1,1,9,0.9095,1.15,0.88,4.56,4.326051354769,40.7488295666667
6271,1,4,4,0.8947,2.29,0.826086956521739,4.81,3.1694469757960877,51.3329994
6272,0,1,4,0.9156,1.36,1.0,4.84,2.1519512675570103,44.7072442333333
6273,1,4,4,0.8793,1.0,0.8,4.88,2.8395076709319165,67.8585176666667
6274,1,4,5,0.8793,1.0,0.8,4.88,3.4667325129077646,50.45146805
6275,0,1,5,0.8871,1.89,1.0,4.88,4.553976912243954,57.9958204
6276,0,4,1,0.852,1.79,0.72,4.96,0.7004108589091187,53.6011843333333
6277,0,1,1,0.8803,0.96,0.96,4.88,1.5684328828966214,34.2939058
6278,0,1,6,0.8803,0.96,0.96,4.88,1.5726263837473644,64.0272084333333
6279,0,1,3,0.9034,0.96,0.96,4.84,1.651903727923023,34.5016894
6280,0,1,6,0.8824,1.08,0.96,4.76,5.378174569252801,36.2784141
6281,0,1,11,0.8694,1.5,0.96,4.88,3.0870162886527805,66.5011396666667
6282,1,1,3,0.8617,1.73,1.0,4.67,3.761609518106963,81.8104651666667
6283,1,1,4,0.8617,1.73,1.0,4.67,1.9899930313795728,66.04439205
6284,0,1,16,0.8366,1.81,1.0,4.52,2.468670266497156,79.03875585
6285,1,1,1,0.8366,1.81,1.0,4.52,3.259701278070441,88.94380785
6287,1,3,14,0.823,1.23,0.92,4.84,1.5654818173279268,69.97852305
6288,0,3,1,0.823,1.23,0.92,4.84,2.2260819274428885,60.3025533666667
6289,0,4,2,0.7855,2.0,0.84,4.88,4.233598798974047,43.6564125
6290,0,1,6,0.8506,1.64,0.88,4.8,2.333086603377928,55.37825395
6291,1,2,2,0.8633177727784027,2.19,1.0,4.849341890790547,1.097257909049546,43.00469595
6292,0,1,1,0.8927,1.53,0.92,4.88,4.668305114317432,83.8321470833333
6293,1,3,1,0.8521,2.07,0.88,4.76,3.669402306066895,52.9390293333333
6294,1,3,2,0.8521,2.07,0.88,4.76,3.3945057516742474,75.2227634333333
6295,1,1,2,0.8601,1.65,0.92,5.0,1.6816644748672795,40.1590350666667
6296,1,4,5,0.8855,1.42,0.8,4.96,2.694161286020463,84.89228745
6297,1,4,3,0.8855,1.42,0.8,4.96,1.2025386587866789,64.9129826333333
6298,0,1,4,0.8759,1.57,0.92,4.92,3.994834878788327,67.8507173
6299,0,1,6,0.8759,1.57,0.92,4.92,3.217282199979608,65.3663079
6300,0,4,3,0.7857,2.4,0.96,4.92,1.5247511632400683,43.52077545
6301,0,3,6,0.8679,2.14,1.0,4.88,0.6423060638494912,37.93706675
6302,1,3,5,0.8529,2.17,0.96,5.0,2.6747344622988902,61.8321504833333
6303,0,1,20,0.8727,1.18,0.96,4.56,1.0617420016476629,135.363242283333
6304,0,1,17,0.8727,1.18,0.96,4.56,2.121527048107507,109.679478633333
6305,0,1,11,0.8649,1.44,0.88,4.84,1.168427079544148,36.6851008333333
6306,1,1,35,0.8636,1.1,0.96,4.8,1.1037096284280072,183.274757566667
6307,1,1,16,0.8636,1.1,0.96,4.8,0.6780891520037535,43.6819358
6308,1,1,38,0.8904,1.14,0.96,4.64,1.1495070001610168,60.1413086666667
6310,0,1,6,0.8899,1.38,0.92,4.92,2.0130322288276266,61.09413315
6311,0,3,19,0.8773,2.27,0.88,4.92,0.5642650656962706,71.8609177166667
6312,0,1,38,0.88,1.3,0.92,4.96,2.124273381679946,147.644560116667
6313,0,1,16,0.882,1.5,0.92,4.76,1.6188496432067054,52.8262844
6314,0,1,17,0.882,1.5,0.92,4.76,1.0963035236594645,79.8195077666667
6315,1,1,18,0.8686,1.66,1.0,4.72,1.4068631404165406,68.2535885333333
6316,1,1,44,0.8539,1.38,0.88,4.76,0.7448309996724463,72.3318165
6317,0,1,2,0.8539,1.38,0.88,4.76,0.3595853967974688,25.6308220333333
6318,1,4,3,0.8112,3.4,0.96,4.92,1.2354934217044466,42.4252044333333
6319,0,1,26,0.8741,1.52,1.0,5.0,2.322745020233399,101.281798966667
6320,1,1,19,0.872,1.37,0.92,4.88,1.3132854989149931,91.8186979333333
6321,1,1,41,0.8463,1.32,0.88,4.92,1.0727497061788225,95.3411173666667
6322,0,1,37,0.8913,1.21,1.0,4.88,0.8480679351520646,106.864829283333
6323,0,1,21,0.8824,1.0,0.96,4.88,1.627216220604156,57.9450484166667
6324,1,1,7,0.8339,0.95,0.96,4.88,2.273596950740129,44.8426527166667
6327,1,1,10,0.8769,1.29,0.96,4.88,1.8501504337962325,46.7032095333333
6328,0,1,13,0.8769,1.29,0.96,4.88,1.643394198637501,55.4867923166667
6329,1,1,13,0.8658,1.3,0.96,4.92,0.6423060638494912,47.5693281166667
6330,0,1,11,0.8929,1.53,1.0,4.84,2.2181576406890637,44.5054057333333
6331,1,4,2,0.8633177727784027,2.19,1.0,5.0,1.097305457887379,65.714521
6332,1,3,9,0.8734,2.17,1.0,4.92,2.1208776909618936,64.43129205
6333,1,2,9,0.8633177727784027,2.19,0.666666666666667,4.849341890790547,1.8597929347086295,64.6187476666667
6334,1,3,6,0.875,2.67,0.888888888888889,5.0,1.1934563123729538,35.97633445
6335,1,3,6,0.875,2.67,0.888888888888889,5.0,0.2880570790492749,48.8598857166667
6336,1,1,23,0.8901,1.56,1.0,4.72,0.5240446359088872,106.274705633333
6338,1,3,4,0.8647,2.33,1.0,4.84,1.6896533781218877,67.86342095
6339,0,1,3,0.875,1.0,1.0,4.92,1.996920676021576,46.1623524666667
6340,1,4,7,0.8896,1.27,0.8,5.0,1.5707408898705746,81.7100342666667
6341,1,3,6,0.8477,2.25,0.96,4.92,0.6780891520037535,53.43704155
6342,1,1,16,0.8766,1.79,0.96,4.84,0.880333405684878,45.1772821166667
6343,1,1,18,0.8893,1.45,0.88,5.0,2.019661251061182,88.9723552166667
6344,1,1,1,0.9086,1.38,1.0,4.72,0.6652096167312389,35.4236716666667
6346,1,1,3,0.845,2.0,0.96,4.68,1.061113971976032,71.16391115
6347,1,1,11,0.8822,1.56,0.92,5.0,2.246403650992105,70.2355729666667
6348,1,4,11,0.8667,3.12,0.8,5.0,0.8282420127175107,99.6942645
6349,0,1,36,0.8755,1.23,0.92,4.76,1.2046479347246442,119.285020116667
6350,0,3,1,0.8679,2.14,1.0,4.88,3.155744982462563,51.8347303833333
6351,1,1,1,0.8617,1.73,1.0,4.67,0.5038129831391845,54.9701006666667
6352,1,4,4,0.8407,1.57,0.84,4.72,1.6098311790579198,30.4148025666667
6353,1,3,1,0.85,2.69,1.0,4.8,3.47875734184844,45.1773035833333
6354,0,3,1,0.8791,2.83,1.0,4.88,3.4781368424940924,38.5237592166667
6355,1,3,1,0.9302,3.0,0.956521739130435,4.94,2.2825339970114595,19.6861526666667
6356,0,1,1,0.9073,1.4,0.96,4.96,2.987055078880684,30.7231264333333
6357,0,1,3,0.8346,1.51,1.0,4.72,3.73760299829334,42.9229701166667
6358,0,4,2,0.8939,2.52,0.84,4.92,3.626499247509193,97.8922517333333
6359,0,4,1,0.8887,1.43,0.72,5.0,1.703897162429343,37.3402211666667
6360,0,4,1,0.8887,1.43,0.72,5.0,1.832448090541044,45.9073578166667
6361,0,4,1,0.8757,3.38,0.88,4.84,1.5475978685995555,53.269008
6362,1,4,1,0.91,1.57,0.733333333333333,5.0,2.5814354358472387,50.91794535
6363,1,3,21,0.8401,2.45,0.88,4.96,2.712674101679904,74.7952624
6364,1,3,12,0.8401,2.45,0.88,4.96,3.097503503161146,62.6867089333333
6365,1,1,44,0.8869,1.16,0.96,4.96,2.3360979004700653,71.0690633333333
6366,1,1,32,0.8869,1.16,0.96,4.96,1.6468999795726922,62.2201693166667
6367,0,1,45,0.8869,1.16,0.96,4.96,2.6478292402145995,106.175344166667
6368,1,1,23,0.8699,1.58,1.0,4.8,0.3130652784922925,119.138475083333
6369,1,1,33,0.8546,1.62,0.88,4.88,3.3961720802710067,101.5138874
6370,0,1,22,0.8546,1.62,0.88,4.88,3.7785317698180183,66.1937313
6371,1,4,20,0.8533,1.57,0.84,4.96,3.616140094544049,74.3437737
6372,1,1,22,0.8712,1.28,0.88,4.84,3.1154359117995885,72.39793775
6373,1,1,48,0.8712,1.28,0.88,4.84,3.1154359117995885,84.8693278833333
6374,1,1,15,0.8712,1.28,0.88,4.84,1.1676695619354285,46.6566516333333
6375,0,1,9,0.8712,1.28,0.88,4.84,1.070879271840521,66.5092446166667
6376,1,1,13,0.8712,1.28,0.88,4.84,5.034345568723744,61.0602571666667
6377,1,1,28,0.8712,1.28,0.88,4.84,5.414698327468717,71.2933765166667
6378,0,1,51,0.8591,1.4,0.96,4.72,3.273250435719209,120.789004183333
6379,0,1,7,0.8597,1.82,0.96,4.96,2.006552083721409,65.9575475166667
6380,1,1,16,0.8597,1.82,0.96,4.96,0.7686615203850145,73.4732663833333
6381,1,1,34,0.83,1.93,0.92,4.88,2.855180081687573,84.7787208833333
6382,1,1,24,0.83,1.93,0.92,4.88,1.6847028429366788,99.3594578166667
6383,1,1,44,0.8806,1.1,0.92,5.0,1.2732488289322046,92.02299105
6384,1,1,34,0.8806,1.1,0.92,5.0,4.086739173526008,80.63663315
6385,1,1,34,0.8806,1.1,0.92,5.0,2.9484189215100978,101.790173083333
6386,0,1,34,0.8806,1.1,0.92,5.0,0.9563402386016162,76.7448394166667
6387,1,1,11,0.8959,1.32,0.96,4.92,1.4895726966095748,78.89154855
6388,1,1,29,0.8959,1.32,0.96,4.92,3.164062278375507,78.0828076166667
6389,1,1,25,0.8959,1.32,0.96,4.92,2.1839415015375425,79.0473435666667
6391,1,2,28,0.8633177727784027,2.19,0.8,5.0,2.9822212600710145,88.0939004
6392,1,3,11,0.8257,2.49,0.92,4.88,5.568286221648641,88.1318566333333
6393,1,4,23,0.8668,2.5,0.8,5.0,2.467058753863415,83.5323417166667
6394,1,4,22,0.8668,2.5,0.8,5.0,2.006552083721409,82.160745
6395,0,4,8,0.8668,2.5,0.8,5.0,1.780102402117034,72.242043
6396,1,1,21,0.8349,1.35,0.88,4.68,1.3977167567444837,67.2917767333333
6397,1,4,10,0.8326,1.29,0.84,4.72,0.5773427459047201,36.3638840833333
6398,1,4,20,0.8326,1.29,0.84,4.72,1.407422907148108,77.3730556666667
6399,1,1,37,0.8247,1.64,0.96,4.92,5.608702831072513,68.8155432833333
6400,0,1,28,0.8247,1.64,0.96,4.92,2.006552083721409,90.7880115
6401,0,1,20,0.8247,1.64,0.96,4.92,5.335929552426709,74.4747518666667
6402,0,1,21,0.8688,1.21,1.0,4.92,2.5833714484506376,70.679528
6403,0,1,21,0.8688,1.21,1.0,4.92,0.1775788171669415,65.6112924333333
6404,1,3,12,0.8299,2.24,0.96,4.92,1.8687714126708217,76.76391655
6405,1,3,7,0.8299,2.24,0.96,4.92,3.701074100875877,74.1682907166667
6406,0,3,34,0.8299,2.24,0.96,4.92,2.004429223930424,115.079501683333
6410,0,1,15,0.8635,1.39,1.0,4.76,0.9898804284238758,52.7024754
6411,1,1,14,0.8635,1.39,1.0,4.76,4.9590292542366665,55.6490592666667
6412,0,1,22,0.8523,1.17,0.96,4.96,2.7229407476397665,118.112445616667
6413,0,1,31,0.8523,1.17,0.96,4.96,2.2990992865546898,49.8893976666667
6414,1,2,25,0.85,2.95,0.727272727272727,4.71,3.2517959120856226,89.753397
6415,1,1,51,0.8903,1.29,0.96,4.92,2.2938651541642536,63.5592260666667
6416,1,1,19,0.8903,1.29,0.96,4.92,1.534130696622123,54.77736635
6417,1,3,3,0.8547,2.2,0.88,4.8,1.138236651958883,42.2132380833333
6418,1,3,28,0.8547,2.2,0.88,4.8,5.574045433210621,113.866438716667
6420,0,4,34,0.8894,1.0,0.84,4.84,1.4544823842430703,47.3670520333333
6422,1,4,13,0.8551,2.11,0.76,4.92,4.259590936110033,71.8175684666667
6423,1,4,4,0.8551,2.11,0.76,4.92,3.648512950004105,41.3228687833333
6424,1,4,10,0.8167,2.0,0.8,4.92,3.7451720772839376,95.8746807833333
6425,1,4,8,0.8167,2.0,0.8,4.92,0.96731650913542,34.5281176
6426,1,3,16,0.8394,2.06,0.96,4.84,3.3116940004730147,57.0103608
6427,1,1,10,0.8498,1.44,1.0,4.84,1.312599279659391,72.4954119333333
6428,1,1,4,0.8498,1.44,1.0,4.84,1.7662170469942668,69.3411228833333
6429,0,1,17,0.8498,1.44,1.0,4.84,3.3183633711917766,82.4310392833333
6430,1,4,12,0.8743,1.96,0.68,4.79,0.9855146734687964,51.4735704
6431,0,1,59,0.9017,1.69,0.88,4.84,5.644638765528826,138.5684524
6432,1,1,26,0.9017,1.69,0.88,4.84,5.263310351060385,67.2163490833333
6433,1,1,15,0.8582,1.53,1.0,4.88,2.016520143076387,64.8961921
6434,1,1,39,0.8582,1.53,1.0,4.88,5.648399823780553,113.9170212
6435,1,1,16,0.9223,1.0,0.96,5.0,3.1555345683554905,55.2096172833333
6436,1,1,22,0.9223,1.0,0.96,5.0,3.177644789424352,48.2791304
6437,1,1,24,0.9223,1.0,0.96,5.0,2.893464376448076,75.3183355
6438,1,1,20,0.8245,1.53,0.88,4.76,2.390071919381524,72.0275337833333
6439,0,1,22,0.8245,1.53,0.88,4.76,1.9775530999854225,59.75062935
6441,1,1,20,0.8396,1.76,1.0,5.0,3.925961428102821,74.6908279333333
6442,1,1,27,0.8396,1.76,1.0,5.0,2.390878304091004,127.2652963
6444,1,4,29,0.8966,1.16,0.84,4.96,2.9815831706958407,63.17355105
6445,0,4,32,0.8966,1.16,0.84,4.96,2.4435655806343632,69.6665469666667
6446,1,4,47,0.8966,1.16,0.84,4.96,2.166423137191313,77.4879987833333
6447,1,1,56,0.8627,1.41,1.0,4.92,3.908438848971811,114.63238745
6448,0,1,66,0.919,1.75,0.88,4.96,1.4704236353083149,132.065965683333
6449,0,1,42,0.8594,1.38,0.96,4.8,4.342431012685186,88.2484033333333
6450,0,1,36,0.8594,1.38,0.96,4.8,3.80545181132698,95.76490235
6451,1,1,41,0.8594,1.38,0.96,4.8,1.153641390508505,81.1122002666667
6452,1,1,15,0.8748,0.84,0.96,4.92,2.958000555705864,42.9336443166667
6453,1,1,31,0.8748,0.84,0.96,4.92,5.116524067634372,98.6436302
6454,0,1,38,0.8748,0.84,0.96,4.92,2.036667041417055,103.354890083333
6457,1,1,36,0.8691,1.28,1.0,4.79,3.627222049400448,106.170428933333
6458,0,1,39,0.8381,1.46,0.92,4.88,4.32044028254473,86.3590369166667
6459,1,1,21,0.8381,1.46,0.92,4.88,3.6980777392937054,58.1979290833333
6460,1,1,20,0.8697,1.6,0.92,4.84,2.343946578844944,61.4577635
6461,1,1,52,0.8421,1.62,0.92,4.88,3.649851489104455,110.580642516667
6462,1,1,20,0.8421,1.62,0.92,4.88,2.947199282862514,82.9026806666667
6463,1,4,24,0.8633177727784027,2.19,0.714285714285714,4.849341890790547,1.3964466823951691,54.0563177666667
6464,1,1,37,0.8677,1.5,0.96,4.88,1.855490360322236,81.5481469
6465,1,1,11,0.873,1.4,1.0,4.87,4.237874967762672,75.3354623833333
6466,1,1,58,0.8621,1.72,0.88,4.84,2.852437959927777,134.278497583333
6467,1,1,10,0.8621,1.72,0.88,4.84,5.24200941683144,53.2651302
6468,1,4,12,0.8954,1.73,0.72,4.92,2.7229407476397665,76.7259675166667
6470,1,3,7,0.8341,1.8,0.88,4.72,3.2538608842693417,52.3646147166667
6471,1,3,4,0.8341,1.8,0.88,4.72,1.2787664491160922,25.8630589666667
6472,0,4,14,0.8125,3.36,1.0,4.87,2.448372740841622,69.4906715166667
6473,1,4,26,0.8243,2.48,0.68,4.6,1.3543538725005149,76.9352993833333
6474,1,3,2,0.9318,2.2,1.0,5.0,4.553219541185943,30.2125953
6475,1,1,45,0.8467,1.35,0.88,4.8,5.961477479915048,97.1548331166667
6476,1,3,48,0.835,2.33,0.92,4.96,1.50622207532372,145.3279555
6477,1,4,12,0.8503,1.85,0.84,4.96,2.5363630307385794,52.4179770166667
6478,1,4,21,0.8503,1.85,0.84,4.96,0.9482799522294276,57.09320605
6479,1,1,8,0.8699,1.58,1.0,4.8,1.7579752351643805,68.1328905666667
6480,0,4,3,0.8533,1.57,0.84,4.96,6.018105954371855,58.3525110333333
6481,1,1,32,0.873,1.79,0.9,4.75,3.816503802621044,69.9153444
6482,1,1,28,0.8682,1.47,0.96,4.84,1.330993902555555,80.0683991833333
6483,1,1,26,0.8349,1.35,0.88,4.68,2.3923491657342595,69.4266409833333
6485,1,1,24,0.8523,1.17,0.96,4.96,5.568833630264467,66.4102949166667
6486,0,1,5,0.8523,1.17,0.96,4.96,2.65262562694763,62.4766909666667
6487,0,4,21,0.8551,2.11,0.76,4.92,3.037306294979948,100.0825879
6488,0,3,27,0.8394,2.06,0.96,4.84,2.6930088021837864,79.6246522833333
6491,1,4,7,0.8316,2.47,0.84,5.0,3.090131733322387,58.4112767833333
6492,1,4,14,0.8172,2.74,1.0,4.64,2.7842761537451204,61.4318467166667
6493,1,1,31,0.8315,1.8,0.96,4.96,5.820831435378238,80.2871878166667
6494,1,2,8,0.8633177727784027,2.19,0.833333333333333,4.849341890790547,1.285435822601697,98.94566925
6497,1,1,36,0.8341,1.17,0.92,4.92,4.455553224434556,61.92663365
6498,1,4,29,0.8243,2.48,0.68,4.6,2.8974463288966565,96.4734477666667
6499,1,4,21,0.7829,1.7,0.92,4.96,1.3056496363733876,73.6080502166667
6500,0,4,28,0.8777,1.57,0.84,4.8,4.649893054084334,112.441576833333
6501,0,1,35,0.8772,1.11,0.92,4.92,5.087279157953853,81.1454634166667
6502,1,1,38,0.8772,1.11,0.92,4.92,1.806908472079393,101.23999675
6503,1,1,29,0.8766,1.26,0.92,4.72,4.267917827000814,68.1695628333333
6505,1,1,7,0.8438,1.48,0.96,4.92,2.8063908135610967,70.84609345
6506,1,1,25,0.8438,1.48,0.96,4.92,3.0129852291992902,87.688021
6507,0,3,30,0.8501,1.58,0.88,4.92,2.455763966134264,90.3888580333333
6508,0,3,52,0.8501,1.58,0.88,4.92,3.154400479357887,142.901975433333
6509,1,3,25,0.8501,1.58,0.88,4.92,2.987094527065283,72.1698454833333
6510,1,4,9,0.913,2.0,0.8,4.96,2.749479583442513,52.3640159
6511,1,4,31,0.913,2.0,0.8,4.96,0.8927983555844454,114.164700783333
6512,1,4,17,0.8748,1.06,0.76,4.96,2.136661012422348,52.6276790333333
6513,0,4,28,0.8748,1.06,0.76,4.96,2.1147634870084446,106.7471328
6515,1,1,23,0.8922,1.21,1.0,4.96,2.9428881382652468,63.4537090333333
