,order_id,store_branch_id,distance_km,shopper_id,on_demand,seniority,order_size,found_rate,picking_speed,accepted_rate,rating,total_minutes
8131,9b4e9e88bd8aab4db0ea2d8d6a88ba82,efb76cff97aaf057654ef2f38cd77d73,0.9482799522294276,19c65d34bb97c3bc8284528d4da811da,True,M,4,0.7686,2.86,0.91304347826087,4.95,39.0314493833333
8132,a3b05f1d105c12bcf33d2f3f64e803eb,efb76cff97aaf057654ef2f38cd77d73,3.090131733322387,890b72c93e2724cb9d39b3de918f0f35,True,M,7,0.8316,2.47,0.84,5.0,58.4112767833333
8134,ef45474d15a46a2e06bb9c96c67aecb2,efb76cff97aaf057654ef2f38cd77d73,2.7842761537451204,322b90021272107dd7eb1df8db39ff4c,True,M,14,0.8172,2.74,1.0,4.64,61.4318467166667
8135,49e2df2aa909cce80225c5e079004e15,efb76cff97aaf057654ef2f38cd77d73,5.820831435378238,22499c33c11380dafdda1f9883697e62,True,I,31,0.8315,1.8,0.96,4.96,80.2871878166667
8136,1bffd95fc9098637894f3b03c45ced1f,efb76cff97aaf057654ef2f38cd77d73,1.285435822601697,10654a2a0926c2e6fd55baf66e55512d,True,W,8,0.8633177727784027,2.19,0.833333333333333,4.849341890790547,98.94566925
8138,faad63308e5c8216d8d00bdb4d0ae02b,efb76cff97aaf057654ef2f38cd77d73,6.018105954371855,1f656abd831dba169640d14b7c3e20ce,True,M,4,0.8476,3.71,0.84,4.94,56.1662682166667
8139,b083e0bd880ede86ef4e31341388b790,efb76cff97aaf057654ef2f38cd77d73,6.471071907797248,c2fa0beade531c325d19324da10b5a16,False,M,36,0.8633177727784027,2.19,0.526315789473684,5.0,132.497994166667
8140,32cc36390b077b697eb93c9e39ad1e11,efb76cff97aaf057654ef2f38cd77d73,4.455553224434556,6aada5884caa0876f1803d1d72fd21d5,True,I,36,0.8341,1.17,0.92,4.92,61.92663365
8141,85c3c7f9ed62680846f628485a4becce,efb76cff97aaf057654ef2f38cd77d73,2.8974463288966565,81f56deb06e4614e21e3b4e5243f1f9d,True,M,29,0.8243,2.48,0.68,4.6,96.4734477666667
8142,050d5facd0af5a36bf677a64b4d65980,a760880003e7ddedfef56acb3b09697f,1.3056496363733876,acee81998bb34a9da0538e9241be027d,True,M,21,0.7829,1.7,0.92,4.96,73.6080502166667
8143,0980fda15ac885b4e2ae0abd1e531f49,a760880003e7ddedfef56acb3b09697f,4.649893054084334,3484bc732e2947a869a63b0221b601f5,False,M,28,0.8777,1.57,0.84,4.8,112.441576833333
8144,731aeddee438d0af503e67d103d2dbcf,a760880003e7ddedfef56acb3b09697f,5.087279157953853,024cdcb1f5232ec5fa95b3a2694a13ea,False,I,35,0.8772,1.11,0.92,4.92,81.1454634166667
8145,7eccffe2f2fdbcca05a4031d80cd91b2,a760880003e7ddedfef56acb3b09697f,1.8069084720793933,024cdcb1f5232ec5fa95b3a2694a13ea,True,I,38,0.8772,1.11,0.92,4.92,101.23999675
8146,64228b2ef76674383ebece50caa00bdb,a760880003e7ddedfef56acb3b09697f,4.267917827000814,c5911a0379d35ba39067be8857f96202,True,I,29,0.8766,1.26,0.92,4.72,68.1695628333333
8147,c7a6dc2aaed9daec8c32aec70fbd0b7a,a760880003e7ddedfef56acb3b09697f,2.455763966134264,1f02c4bb79dda15346cb51d7a4142951,False,I,70,0.8438,1.48,0.96,4.92,141.592845683333
8148,6473720e0230adc93f493c282caec8b8,a760880003e7ddedfef56acb3b09697f,2.8063908135610967,1f02c4bb79dda15346cb51d7a4142951,True,I,7,0.8438,1.48,0.96,4.92,70.84609345
8149,cbd60b27cfdaba564e6d3da177488bcb,a760880003e7ddedfef56acb3b09697f,3.0129852291992902,1f02c4bb79dda15346cb51d7a4142951,True,I,25,0.8438,1.48,0.96,4.92,87.688021
8151,71c426729fb6d213bed83c2a8bb924c9,a760880003e7ddedfef56acb3b09697f,2.455763966134264,003a6e1f2e916ba1a26e591193fe1666,False,T,30,0.8501,1.58,0.88,4.92,90.3888580333333
8152,c272d7262555d3d978a0163b4e30defc,a760880003e7ddedfef56acb3b09697f,3.154400479357887,003a6e1f2e916ba1a26e591193fe1666,False,T,52,0.8501,1.58,0.88,4.92,142.901975433333
8153,93cd17db559c53a59157fa42bef536f8,a760880003e7ddedfef56acb3b09697f,2.987094527065283,003a6e1f2e916ba1a26e591193fe1666,True,T,25,0.8501,1.58,0.88,4.92,72.1698454833333
8155,61c945dd224f04d784f19ae58b5414d1,a760880003e7ddedfef56acb3b09697f,2.749479583442513,7f4dd7902bcc54528039efde1c3c4e36,True,M,9,0.913,2.0,0.8,4.96,52.3640159
8156,c1fff686a578c67fc5b5dc27f891b5b6,a760880003e7ddedfef56acb3b09697f,0.8927983555844454,7f4dd7902bcc54528039efde1c3c4e36,True,M,31,0.913,2.0,0.8,4.96,114.164700783333
8157,c9dc6766c067332ea3a83cef12dcd8b3,a760880003e7ddedfef56acb3b09697f,2.1366610124223477,ce08566f8d0bffa0eed0508c3418bc76,True,M,17,0.8748,1.06,0.76,4.96,52.6276790333333
8158,39986eca7f18e92478aeca8d27e62576,a760880003e7ddedfef56acb3b09697f,2.1147634870084446,ce08566f8d0bffa0eed0508c3418bc76,False,M,28,0.8748,1.06,0.76,4.96,106.7471328
8159,1774e8a6fed72fe29a1f88d70f9a9735,a760880003e7ddedfef56acb3b09697f,9.38730250283466,b81068521be7f7a07366a063f825cd47,False,M,28,0.8558,2.84,0.8,4.76,120.530786866667
8160,ec0053b153f475a796533943d5b01770,a760880003e7ddedfef56acb3b09697f,2.9428881382652468,a913d05b19eca8a5b481bc7bd75e1cb8,True,I,23,0.8922,1.21,1.0,4.96,63.4537090333333
8161,6bd2d56d05a8485e19e619f33c6181fd,a760880003e7ddedfef56acb3b09697f,11.147068014550763,9fbe9d466b299372c1b7ff0f394cee0c,False,M,20,0.8314,1.67,0.72,4.96,143.99436825
8162,0eef00df0fe6f2bb1918075e459a43fe,a760880003e7ddedfef56acb3b09697f,5.358710330196901,9fbe9d466b299372c1b7ff0f394cee0c,True,M,38,0.8314,1.67,0.72,4.96,141.677334216667
8163,653bc6e4879cf031439612863335195d,a760880003e7ddedfef56acb3b09697f,0.8067498026843656,aab34f622ba13b9c6b823cdf377e942e,True,I,29,0.8677,1.16,0.96,4.96,74.0833947833333
8164,9fd51f6f8d2aa0f06e6c76c7314a1ed6,a760880003e7ddedfef56acb3b09697f,2.0161091249686764,8d08e2a7bc87b9e84ccdd76e93fdfab5,True,I,16,0.8848,1.4,0.96,4.8,50.3566351166667
8165,23e629611a6be459d3b9ce60041e895f,a760880003e7ddedfef56acb3b09697f,1.8102050451704708,a3e5ba5396ec8319de8297823e452ded,False,I,97,0.881,1.3,0.96,4.92,168.1440749
8167,bfb4da9062b0e62dac64ec3d8103afe2,a760880003e7ddedfef56acb3b09697f,1.8640884010791021,c87ee49ec3f790d0448e7804c4aa24a9,True,I,17,0.9355,1.85,0.947368421052632,4.93,77.3457403833333
8168,b58a0a789fc737376cb0746cffcdc75b,a760880003e7ddedfef56acb3b09697f,1.5518846084082176,c87ee49ec3f790d0448e7804c4aa24a9,True,I,7,0.9355,1.85,0.947368421052632,4.93,43.3673028
8169,2414842fd389e07527a5227cdf8716eb,a760880003e7ddedfef56acb3b09697f,2.811649332725333,21a85a3bca8ff48679d4f57d1823f0ef,True,I,21,0.8555,1.67,0.88,4.92,63.3347194833333
8172,8b92ba8abdff16ae8a904aed0f7d6250,298f95e1bf9136124592c8d4825a06fc,1.6973557893868254,024cdcb1f5232ec5fa95b3a2694a13ea,False,I,95,0.8772,1.11,0.92,4.92,131.991183416667
8173,42b5c472f33f79ef739ab897e726a091,298f95e1bf9136124592c8d4825a06fc,2.4943411509238866,024cdcb1f5232ec5fa95b3a2694a13ea,True,I,22,0.8772,1.11,0.92,4.92,104.426248516667
8174,15e4a07e37a938931424740175914028,298f95e1bf9136124592c8d4825a06fc,1.5151004610040928,c5911a0379d35ba39067be8857f96202,False,I,23,0.8766,1.26,0.92,4.72,43.14556265
8175,9087945f58ae292a62be72be1135f33b,298f95e1bf9136124592c8d4825a06fc,0.41262194485686826,c5911a0379d35ba39067be8857f96202,True,I,15,0.8766,1.26,0.92,4.72,42.2341301666667
8177,54cb525157bd32d8aa963963765cc670,298f95e1bf9136124592c8d4825a06fc,1.9137205324891426,1f02c4bb79dda15346cb51d7a4142951,False,I,1,0.8438,1.48,0.96,4.92,58.7824264
8180,19c976ce10557239237d92bf5eeebfcb,298f95e1bf9136124592c8d4825a06fc,0.6665217902717393,b3d0993784d8da6f845ec9cfa6f30132,False,M,41,0.891,1.2,0.84,5.0,85.4263719833333
8181,c01c9b3d34c4815e93f33f773d25721b,298f95e1bf9136124592c8d4825a06fc,1.4978557086878257,9a884d3757a67c37f55b8548fc1f1049,True,I,42,0.8872,1.18,0.92,4.96,112.368116
8182,54a1f1dd837ff0541caf7208039040a7,298f95e1bf9136124592c8d4825a06fc,3.7271645432977834,003a6e1f2e916ba1a26e591193fe1666,False,T,11,0.8501,1.58,0.88,4.92,95.8927238
8183,c4f22740aa4fa62fa5e281dbbe4bb3ee,298f95e1bf9136124592c8d4825a06fc,1.313939678214519,3ca64a858016f2d6ee4be746bc19c21d,True,I,29,0.8729,1.21,0.88,4.84,80.8259764833333
8184,50175f40d718cf9889043019bac0c737,298f95e1bf9136124592c8d4825a06fc,0.6665217902717393,3ca64a858016f2d6ee4be746bc19c21d,False,I,13,0.8729,1.21,0.88,4.84,91.8746546333333
8185,ab5c14c8325ba3374b110802978e4c43,298f95e1bf9136124592c8d4825a06fc,8.018032604229445,8386a689ebc114f3379c971ab3e163cf,False,M,16,0.8642,1.67,0.8,4.96,68.72298665
8186,86611c020f7f5c7b08c770a78455546c,298f95e1bf9136124592c8d4825a06fc,1.141127582472541,8386a689ebc114f3379c971ab3e163cf,True,M,23,0.8642,1.67,0.8,4.96,96.4254948833333
8187,b5b12b8d0ab94a4c0e3b95f0f15e991f,298f95e1bf9136124592c8d4825a06fc,0.31929751160006653,8386a689ebc114f3379c971ab3e163cf,True,M,28,0.8642,1.67,0.8,4.96,81.9024199833333
8188,e16e7a8e69826fc5429fd59ee5e72810,298f95e1bf9136124592c8d4825a06fc,1.1380056083005927,485a71c5007078ed36cb55d230bce04d,True,I,18,0.8989,1.1,0.96,4.8,128.9822813
8189,220b63252c47820b55fe7b611b1e714b,298f95e1bf9136124592c8d4825a06fc,0.5545692870787007,755b9f38209acc82467fcd6b175da046,False,I,33,0.9031,1.44,1.0,4.96,135.4238732
8190,3082948a4d04df2c0f33a650a2533331,298f95e1bf9136124592c8d4825a06fc,4.15989999700746,1a26645b3ae785b58b1942c9a9dd46c6,False,M,28,0.8862,1.47,0.72,4.76,159.586686533333
8191,a8cb840a682b4d5d50d7372fd05e33c6,298f95e1bf9136124592c8d4825a06fc,1.605200039103275,6a8f8a246cc6fd73b8974a7fcfa95d85,True,I,10,0.8414,1.25,0.88,5.0,62.34741205
8193,c4774d23d896d059cc24b4afe39e5b0a,298f95e1bf9136124592c8d4825a06fc,1.7109176138511102,816ff79234f0ef34b9e357c9a3f25c6a,True,I,15,0.8864,1.39,0.96,4.84,56.7893919166667
8195,6400efa485f72643fe648dc9d5fcb9b9,298f95e1bf9136124592c8d4825a06fc,1.4086253944755893,816ff79234f0ef34b9e357c9a3f25c6a,True,I,30,0.8864,1.39,0.96,4.84,68.9286617833333
8198,903bca81333147442cdac3bc246264cd,298f95e1bf9136124592c8d4825a06fc,1.3996939696391926,ce08566f8d0bffa0eed0508c3418bc76,True,M,37,0.8748,1.06,0.76,4.96,69.26011175
8199,d2ef8b3f21f48269affaa13c17f217a1,298f95e1bf9136124592c8d4825a06fc,4.146194091098333,570bc67d15c62392bf98a8482af9ea51,True,M,10,0.8627,1.78,0.68,4.92,81.2356758
8200,8db9c3692f66a5796b1e5986da2dff62,298f95e1bf9136124592c8d4825a06fc,4.190391834615705,b81068521be7f7a07366a063f825cd47,True,M,6,0.8558,2.84,0.8,4.76,55.6685956166667
8201,f471190ed90394983bc218ce81ab3e34,298f95e1bf9136124592c8d4825a06fc,1.9290852191131014,b81068521be7f7a07366a063f825cd47,True,M,19,0.8558,2.84,0.8,4.76,82.7281370666667
8204,6027c9df5b2a6b179f7860d4e287bf07,298f95e1bf9136124592c8d4825a06fc,0.7339198706475127,5c7e67033397fb5f5f9086c5cfb68a48,True,I,25,0.876,1.22,1.0,4.84,64.7546201666667
8205,377f012f95e87a8bd7986ed2bad10a73,298f95e1bf9136124592c8d4825a06fc,1.7510029023758849,aab34f622ba13b9c6b823cdf377e942e,False,I,30,0.8677,1.16,0.96,4.96,48.7099479166667
8206,e9459668a2a899d1e691426097b0935c,298f95e1bf9136124592c8d4825a06fc,1.3922115106787083,6b223fbd0be233048cd94799fc9133fa,True,I,15,0.8768,1.22,1.0,4.92,101.495321683333
8207,07f18209899422eee80c7b27508e3834,298f95e1bf9136124592c8d4825a06fc,1.582344925977784,616d6c98c4ea29a0068585c13a585bdf,True,M,22,0.9007,1.23,0.48,4.96,62.2843487166667
8208,dadfe7ec6a68f79a32cfa8487f754c31,298f95e1bf9136124592c8d4825a06fc,6.166612899344275,7abe71bd35d9f9f61a63be0da45b04ca,False,I,27,0.9247,2.0,0.92,5.0,130.131731883333
8209,76ed9790786f82d98c2208ac711e6572,298f95e1bf9136124592c8d4825a06fc,5.393488174551885,d2d4786b9e284b94bbd64c5c31768b95,False,M,26,0.8481,1.35,0.72,4.92,114.76385275
8210,05e25e1f3fff55cb0953711256901f47,298f95e1bf9136124592c8d4825a06fc,3.5709255940316025,6de52ccc600d817afcb771bc94e89ed0,False,T,40,0.8443,1.93,0.96,4.96,142.734871766667
8211,171e9b93c1953d273742fc0fd1dfd1a6,298f95e1bf9136124592c8d4825a06fc,1.392211510673762,ed5e6ad1f3734e516c0fcf12b66f6d64,True,M,5,0.8526,1.78,0.8,4.69,72.2743975333333
8212,b8c6db8a1b4558fcba2429ff92e6d1fb,298f95e1bf9136124592c8d4825a06fc,3.599463283503336,4cbc2a0a7a2d13fa89edc013059e36f8,True,I,54,0.8619,1.7,1.0,4.8,117.083495833333
8213,b3fb711ef9b75f3aef676c1ce1520654,298f95e1bf9136124592c8d4825a06fc,1.6428761497459212,4cbc2a0a7a2d13fa89edc013059e36f8,True,I,30,0.8619,1.7,1.0,4.8,75.6298053333333
8214,45fae9209f412ee1c5d0997c35ddfc08,bcb41ccdc4363c6848a1d760f26c28a0,2.118168080255484,01c6027334c2a07e47cda44ce067208a,True,T,26,0.8093,1.67,0.96,4.84,97.97899335
8215,f99a220eff555c2246cc0fd06f6ffd6a,bcb41ccdc4363c6848a1d760f26c28a0,1.8308435407270502,01c6027334c2a07e47cda44ce067208a,True,T,37,0.8093,1.67,0.96,4.84,77.8269217166667
8216,86a89b20f79188bbdae6a1d7c11a3c6c,bcb41ccdc4363c6848a1d760f26c28a0,2.7872047706987244,01c6027334c2a07e47cda44ce067208a,True,T,8,0.8093,1.67,0.96,4.84,41.0994013166667
8217,f4fc68b5fe839e333d78b9b0cffd7829,bcb41ccdc4363c6848a1d760f26c28a0,1.998037050110726,01c6027334c2a07e47cda44ce067208a,True,T,40,0.8093,1.67,0.96,4.84,100.53986235
8218,381250c888d626d141679c89d8ab10af,bcb41ccdc4363c6848a1d760f26c28a0,2.8284327071972837,01c6027334c2a07e47cda44ce067208a,True,T,12,0.8093,1.67,0.96,4.84,38.0789996833333
8219,b9df3df33058b70d48913a45dd973f0f,bcb41ccdc4363c6848a1d760f26c28a0,2.1260932313700547,b6202d5cc957402f5a54d9f642bdb600,True,T,18,0.8451,2.8,1.0,4.92,93.9974
8221,a75ad74cbead148903be0d1e87d278f4,bcb41ccdc4363c6848a1d760f26c28a0,2.531371849684642,b6202d5cc957402f5a54d9f642bdb600,True,T,23,0.8451,2.8,1.0,4.92,111.784486316667
8222,5219f5fcd2562fda768adef4b57fbb43,bcb41ccdc4363c6848a1d760f26c28a0,1.9293925769044498,da6f9fe698e3352a47cf01d0e954c67b,True,T,12,0.8199,2.39,0.92,4.96,96.3884518166667
8224,08487666d62a97341681b9296b5427ab,bcb41ccdc4363c6848a1d760f26c28a0,2.2060092505916615,06891cff3173e2b117d2e52504f07682,True,M,4,0.8439,1.62,0.84,4.84,44.3625684166667
8225,084abfa9643de705d22cd1cff0cffa35,bcb41ccdc4363c6848a1d760f26c28a0,1.8756588236508074,06891cff3173e2b117d2e52504f07682,True,M,16,0.8439,1.62,0.84,4.84,74.7399329333333
8226,7330edc83cb8eb572c0854e61c1f5ed9,bcb41ccdc4363c6848a1d760f26c28a0,3.879457633804423,06891cff3173e2b117d2e52504f07682,False,M,3,0.8439,1.62,0.84,4.84,71.443579
8227,c05a5e12fd9fefd480679423de5abf7b,bcb41ccdc4363c6848a1d760f26c28a0,2.304283073105571,917184a78c8ad39dc75a296b2e568a36,True,T,21,0.8271,1.34,0.92,4.85,70.2619129333333
8229,86b001e744595ba1dba847dc240812cd,bcb41ccdc4363c6848a1d760f26c28a0,2.0827321237601635,8e01e5ea91980af6b9ba63f46e162bbf,False,I,7,0.822,1.17,0.92,4.92,70.6593313333333
8230,c98afe0f6a0436466e6ef1a6c6754392,bcb41ccdc4363c6848a1d760f26c28a0,2.298555455064014,b7232d9cd8241aa60e7660ccc9e0fe31,True,I,16,0.8664,1.6,0.96,4.96,52.7778189166667
8231,3506019b70063aaffac8c2c44f2283bc,bcb41ccdc4363c6848a1d760f26c28a0,2.141078946346455,b7232d9cd8241aa60e7660ccc9e0fe31,False,I,62,0.8664,1.6,0.96,4.96,215.942682966667
8232,1ed18191324b8f80f1a81375f6df4c15,bcb41ccdc4363c6848a1d760f26c28a0,3.350917793479548,b7232d9cd8241aa60e7660ccc9e0fe31,True,I,25,0.8664,1.6,0.96,4.96,80.5763809666667
8234,810e17c20a2055ad6a463053e70102ec,bcb41ccdc4363c6848a1d760f26c28a0,1.85732803141423,2327f7705c60a1ed858a145cecdecb04,False,M,18,0.8565,1.73,0.8,4.92,74.7529915666667
8235,7f1baf6ed2f93658747a15b8d92a386e,bcb41ccdc4363c6848a1d760f26c28a0,1.8490239524191634,2327f7705c60a1ed858a145cecdecb04,False,M,12,0.8565,1.73,0.8,4.92,49.2677587
8236,f8780315cc70cff3d6c24b481be67069,bcb41ccdc4363c6848a1d760f26c28a0,2.087309747599546,5f24425d86820c28d609ab1f6308280d,True,M,6,0.7918,2.17,0.76,4.64,96.5388614666667
8237,ba6818d6ff994c68ed629326e18881cc,bcb41ccdc4363c6848a1d760f26c28a0,1.7961878898388632,5f24425d86820c28d609ab1f6308280d,True,M,6,0.7918,2.17,0.76,4.64,61.1602930833333
8239,a548bc848a76784c24810fbbfcd2a6ab,bcb41ccdc4363c6848a1d760f26c28a0,4.42632094717301,f1c7d63916b6529c3c9a6173921e1bf1,True,I,4,0.8748,1.9,0.88,4.84,78.4146701
8240,e3d7030c5f58717c8c7f12ada5630771,bcb41ccdc4363c6848a1d760f26c28a0,1.85732803141423,670f5a926a1a7553490ba508e8f5d2b6,True,M,22,0.8274,1.87,0.76,4.96,93.1618248833333
8241,9a4b98dde4c2a09a29b56c43c782fbd3,bcb41ccdc4363c6848a1d760f26c28a0,1.998037050110726,7e4a2fbf2a3414e9a6e17ccec31aef1e,True,I,9,0.9008,1.83,0.96,5.0,65.3408323833333
8242,dc9d3ea2eb026b7d851682368b04554e,2dffbc474aa176b6dc957938c15d0c8b,7.8617774578438935,01c6027334c2a07e47cda44ce067208a,True,T,2,0.8093,1.67,0.96,4.84,74.7149845
8243,080bcb0ef5024eb4e24e015d31457a30,2dffbc474aa176b6dc957938c15d0c8b,2.084408746823906,9c5bc13b27ff23cd6c0a67f2234cd5b5,False,T,6,0.8514,2.11,0.96,4.96,82.688229
8244,19660f3996904de337884a54777ed4e3,2dffbc474aa176b6dc957938c15d0c8b,3.13685010679595,1e919e96babf63ede5da1d6ef47573c8,True,I,8,0.8185,1.47,1.0,5.0,99.2662230166667
8245,489320e746997664b33ed7bf14dd14ec,2dffbc474aa176b6dc957938c15d0c8b,1.0846184640196166,b7232d9cd8241aa60e7660ccc9e0fe31,True,I,19,0.8664,1.6,0.96,4.96,99.4632807833333
8246,d564126eb14a062af1bd31e88e5ddaa5,2dffbc474aa176b6dc957938c15d0c8b,9.258584531627628,f1c7d63916b6529c3c9a6173921e1bf1,False,I,15,0.8748,1.9,0.88,4.84,93.3582482
8247,14f05f99b37627d38ac33d0a90855ea5,c5cc17e395d3049b03e0f1ccebb02b4d,0.2755922793841412,01c6027334c2a07e47cda44ce067208a,False,T,45,0.8093,1.67,0.96,4.84,75.9488992333333
8248,0daf760b2c873ee72aac13346bc43756,c5cc17e395d3049b03e0f1ccebb02b4d,0.5175649392330197,da6f9fe698e3352a47cf01d0e954c67b,False,T,40,0.8199,2.39,0.92,4.96,109.519697
8249,a1782012fb01f090b37c441a909e8ba6,c5cc17e395d3049b03e0f1ccebb02b4d,0.9995581524031641,9c5bc13b27ff23cd6c0a67f2234cd5b5,False,T,38,0.8514,2.11,0.96,4.96,117.48018925
8251,37af0c96930ab341fc3a62bd8646a0b7,c5cc17e395d3049b03e0f1ccebb02b4d,1.8588711698931126,02dce2352c67fcaa11d0b934c83b109c,False,T,29,0.8969,2.48,0.95,5.0,109.4748152
8252,3cbf7c992691ee4da094157c087ab40c,c5cc17e395d3049b03e0f1ccebb02b4d,7.431312327211134,02dce2352c67fcaa11d0b934c83b109c,True,T,34,0.8969,2.48,0.95,5.0,131.619605416667
8253,15ea03bb152a69ec724a56bdb0d59d40,c5cc17e395d3049b03e0f1ccebb02b4d,1.211758305121677,02dce2352c67fcaa11d0b934c83b109c,False,T,18,0.8969,2.48,0.95,5.0,115.13664825
8254,e5359690d5b485daaacdfad81225a08b,c5cc17e395d3049b03e0f1ccebb02b4d,0.5720130548417046,02dce2352c67fcaa11d0b934c83b109c,False,T,10,0.8969,2.48,0.95,5.0,69.4184821333333
8255,3bd03421615f4c75e8c923002ac53281,c5cc17e395d3049b03e0f1ccebb02b4d,7.606202552354983,2327f7705c60a1ed858a145cecdecb04,True,M,22,0.8565,1.73,0.8,4.92,107.44323645
8257,bc6f8bd1f83dbc3f5c4e7a4ab9af073d,c5cc17e395d3049b03e0f1ccebb02b4d,0.3534868309689375,261ae8260c74af750e9d6402bd42f7be,True,I,47,0.8285,1.85,1.0,4.88,111.900705166667
8258,f4b19209da77373c9fa7db7fe2f75dbf,c5cc17e395d3049b03e0f1ccebb02b4d,1.8707408375956092,d598fed57e35bb7f4a2ba4cccab7ff7b,True,M,13,0.8959,2.17,0.72,4.96,47.5985325333333
8259,904c86ee2a6ba6f0076e299b81babee2,5c572eca050594c7bc3c36e7e8ab9550,6.242194317036279,1bd00f9925ea14d080b1c102f6619fa0,True,T,1,0.8493,2.14,0.88,4.94,60.8244209666667
8260,56dbc29870c1712ba85042f49185e0a2,5c572eca050594c7bc3c36e7e8ab9550,4.106398942435487,84c8e7767687bc8d55623ceb5a8f408a,False,T,2,0.8811,2.92,0.96,4.88,33.7009297
8261,43e4b614c1caf1612db0f4c4ad58b89a,5c572eca050594c7bc3c36e7e8ab9550,3.6616058713171387,968e5a6a900911f063cfe00d557697b8,False,M,2,0.8287,1.57,0.92,4.92,30.7251073
8262,69660d39fb47e08d4ac8662d480a5c29,2b7b82a7ec6de40781fd6ef338b41892,0.6315640507766458,5b06364eb2084247317dc55c5ec01f80,False,I,5,0.8487,1.88,0.96,4.68,63.8262256166667
8263,1063315216cc41a9762f5cb7918c58bd,670e8a43b246801ca1eaca97b3e19189,0.8776753841403869,5b06364eb2084247317dc55c5ec01f80,False,I,2,0.8487,1.88,0.96,4.68,101.5482311
8264,c48c76a70eaafd3b57637dfc40cecb34,670e8a43b246801ca1eaca97b3e19189,4.725452018295753,979673cd0ab26d669c6f0b41ebd9da15,False,I,2,0.8878,1.32,1.0,4.96,81.9754917833333
8266,6470cc801982c74ab41c3ac2a7519b62,f2217062e9a397a1dca429e7d70bc6ca,1.3518323758882924,d94aba066ff742592f521c6d7caa4ddd,True,I,19,0.8907,1.83,1.0,4.72,69.7942469
8267,57e4114eed325ad3b5a24aeb7771d06a,f2217062e9a397a1dca429e7d70bc6ca,1.4206896502591422,7bf30d700915cca527eae385d05cd2c9,True,T,7,0.8601,2.17,1.0,4.92,69.3884202833333
8268,5d6ac3cc53710cfb4163f0d5280d7997,f2217062e9a397a1dca429e7d70bc6ca,4.744556142304967,588282cbd6354079db19206abbdeee15,True,M,13,0.8969,1.08,0.8,4.84,82.4366454166667
8269,1871df9cd60349dc98e5ae27e6daaffd,f2217062e9a397a1dca429e7d70bc6ca,7.439580839604289,20e69c2f609b5db35bb7644992d16f06,False,M,1,0.8758,1.67,0.44,4.96,72.3598500666667
8270,d0f96c108e1555e44418eb0afbaa4918,f2217062e9a397a1dca429e7d70bc6ca,2.0462868030648886,5120c853f729f725018d8466bd9f8d80,True,M,22,0.7653,3.04,0.736842105263158,4.92,111.205990916667
8271,4d9df8c1e8989c9cd58fd64011c50f3c,f2217062e9a397a1dca429e7d70bc6ca,5.729254089087728,6d10d5470d50ac87eaf72ed10f9d215f,True,I,15,0.8718,1.29,0.92,4.96,74.7393127666667
8272,20249bf422d82146a072902421b1f4b9,f2217062e9a397a1dca429e7d70bc6ca,0.1706489193025793,4dc5d3510ee0dde58dd8c876956863c8,True,I,3,0.8802,1.33,0.96,5.0,45.71804725
8274,4b27038415b5254a8f8f23fa858b0658,f2217062e9a397a1dca429e7d70bc6ca,10.29334009366372,63eaf976e19051c0fc0bcf2f06224546,False,T,8,0.8819,1.93,0.92,4.9,116.2183926
8275,fbe6191c70baaa4fb4dc18369897e080,f2217062e9a397a1dca429e7d70bc6ca,2.0680357039429094,dfdbbb7b8aae35c78b2b3d4efa4a3e6a,False,I,10,0.9015,1.38,1.0,4.56,49.4773275166667
8279,2e8ca660d92c60fdea8231efe138a7b6,f2217062e9a397a1dca429e7d70bc6ca,6.634842933416427,326eb3f913af5b37b8ea479be523dbee,True,I,16,0.8718,1.36,1.0,4.84,80.5469507166667
8280,ab3f686b4b280927cb40d1448dd9204e,f2217062e9a397a1dca429e7d70bc6ca,10.110415857692281,8db14267729511a504bc27624be7e2c9,False,T,31,0.8384,1.31,0.92,4.76,154.0880441
8281,a70bd0148e22e7d6dc9000a565ed04c8,f2217062e9a397a1dca429e7d70bc6ca,4.567309190186051,8ed00f81eb946c715e7ee8e7a97d72eb,True,I,42,0.8429,1.33,1.0,4.72,88.8206079
8282,8fcbd7f9332e47d562dfcdb96f0cab97,f2217062e9a397a1dca429e7d70bc6ca,7.0939461499756415,81f876c9e360c575ac2f3b93f87e2ca4,True,I,7,0.8805,1.75,0.88,5.0,59.9234546666667
8283,e180e1115495934434e334a4698d106e,f2217062e9a397a1dca429e7d70bc6ca,5.16820642730558,dd26ee822617a7c4fe2257593bc142af,True,M,5,0.875,2.59,0.8,5.0,67.2771262333333
8286,71d415dca0cba6c3fd47315c10e55ee2,c9efe5f26cd17ba6216bbe2a7d26d490,5.837348886561518,604f573873a436764aa162aa7363f3d7,False,M,1,0.8351,3.0,0.8,4.94,65.9982491
8287,3bb22315af88dc3d000d101893be8b17,dea9ddb25cbf2352cf4dec30222a02a5,4.977698123982023,4a7136775aaddcf343b33c08a8b91889,True,I,5,0.871,0.95,0.92,4.96,86.9279714833333
8288,0e564c62335c9536c4711571b16b709f,dea9ddb25cbf2352cf4dec30222a02a5,2.2034917064106425,bae3afab9a96b58420d8ee1726437308,True,W,1,0.8633177727784027,2.19,1.0,5.0,76.8195431833333
